Date,Open,High,Low,Close,change(att1)-1,change(att1)-2,change(att1)-3,moving_average(att1)-1,moving_average(att1)-2,moving_average(att1)-3,moving_average(att1)-4,att1-1,att1-2,att1-3,id,att1,Pred,PrevClose,Diff,ActDiff
10/12/2010,5808.0,5827.6,5794.5,5813.0,13.5,-14.0,38.19999999999982,5803.666666666667,5791.099999999999,5774.7,5761.066666666667,5808.0,5794.5,5808.5,240.0,5813.0,5817.746666666665,5808.0,-9.746666666665078,-5.0
13/12/2010,5813.0,5873.7,5812.9,5860.8,5.0,13.5,-14.0,5805.166666666667,5803.666666666667,5791.099999999999,5774.7,5813.0,5808.0,5794.5,241.0,5860.8,5824.506666666666,5813.0,-11.506666666666206,-47.80000000000018
14/12/2010,5860.8,5891.2,5847.1,5891.2,47.80000000000018,5.0,13.5,5827.266666666666,5805.166666666667,5803.666666666667,5791.099999999999,5860.8,5813.0,5808.0,242.0,5891.2,5864.506666666666,5860.8,-3.706666666666024,-30.399999999999636
15/12/2010,5891.2,5898.0,5858.1,5882.2,30.399999999999636,47.80000000000018,5.0,5855.0,5827.266666666666,5805.166666666667,5803.666666666667,5891.2,5860.8,5813.0,243.0,5882.2,5888.906666666667,5891.2,2.2933333333330665,9.0
16/12/2010,5882.2,5907.1,5862.9,5881.1,-9.0,30.399999999999636,47.80000000000018,5878.066666666667,5855.0,5827.266666666666,5805.166666666667,5882.2,5891.2,5860.8,244.0,5881.1,5891.5199999999995,5882.2,-9.319999999999709,1.0999999999994543
17/12/2010,5881.1,5902.5,5857.3,5871.8,-1.0999999999994543,-9.0,30.399999999999636,5884.833333333333,5878.066666666667,5855.0,5827.266666666666,5881.1,5882.2,5891.2,245.0,5871.8,5865.9,5881.1,15.200000000000728,9.300000000000182
20/12/2010,5871.8,5913.8,5865.5,5891.6,-9.300000000000182,-1.0999999999994543,-9.0,5878.366666666666,5884.833333333333,5878.066666666667,5855.0,5871.8,5881.1,5882.2,246.0,5891.6,5864.566666666667,5871.8,7.233333333333576,-19.800000000000182
21/12/2010,5891.6,5953.9,5891.1,5951.8,19.800000000000182,-9.300000000000182,-1.0999999999994543,5881.5,5878.366666666666,5884.833333333333,5878.066666666667,5891.6,5871.8,5881.1,247.0,5951.8,5880.64,5891.6,10.960000000000036,-60.19999999999982
22/12/2010,5951.8,5991.9,5936.3,5983.5,60.19999999999982,19.800000000000182,-9.300000000000182,5905.066666666667,5881.5,5878.366666666666,5884.833333333333,5951.8,5891.6,5871.8,248.0,5983.5,5908.1866666666665,5951.8,43.613333333333685,-31.699999999999818
23/12/2010,5983.5,6000.5,5982.2,5996.1,31.699999999999818,60.19999999999982,19.800000000000182,5942.3,5905.066666666667,5881.5,5878.366666666666,5983.5,5951.8,5891.6,249.0,5996.1,5949.193333333333,5983.5,34.3066666666673,-12.600000000000364
24/12/2010,5996.1,6008.9,5978.2,6008.9,12.600000000000364,31.699999999999818,60.19999999999982,5977.133333333334,5942.3,5905.066666666667,5881.5,5996.1,5983.5,5951.8,250.0,6008.9,5958.199999999999,5996.1,37.900000000001455,-12.799999999999272
29/12/2010,6008.9,6021.5,5977.0,5996.4,12.799999999999272,12.600000000000364,31.699999999999818,5996.166666666667,5977.133333333334,5942.3,5905.066666666667,6008.9,5996.1,5983.5,251.0,5996.4,5980.413333333333,6008.9,28.48666666666668,12.5
30/12/2010,5996.4,6009.8,5969.7,5971.0,-12.5,12.799999999999272,12.600000000000364,6000.466666666667,5996.166666666667,5977.133333333334,5942.3,5996.4,6008.9,5996.1,252.0,5971.0,5982.1866666666665,5996.4,14.21333333333314,25.399999999999636
31/12/2010,5971.0,5985.7,5899.9,5899.9,-25.399999999999636,-12.5,12.799999999999272,5992.099999999999,6000.466666666667,5996.166666666667,5977.133333333334,5971.0,5996.4,6008.9,253.0,5899.9,5970.473333333333,5971.0,0.5266666666666424,71.10000000000036
04/01/2011,5899.9,6049.5,5899.9,6013.9,-71.10000000000036,-25.399999999999636,-12.5,5955.766666666666,5992.099999999999,6000.466666666667,5996.166666666667,5899.9,5971.0,5996.4,254.0,6013.9,5898.646666666667,5899.9,1.2533333333321934,-114.0
05/01/2011,6013.9,6043.9,5964.4,6043.9,114.0,-71.10000000000036,-25.399999999999636,5961.599999999999,5955.766666666666,5992.099999999999,6000.466666666667,6013.9,5899.9,5971.0,255.0,6043.9,5985.173333333331,6013.9,28.72666666666828,-30.0
06/01/2011,6043.9,6090.5,6004.6,6019.5,30.0,114.0,-71.10000000000036,5985.899999999999,5961.599999999999,5955.766666666666,5992.099999999999,6043.9,6013.9,5899.9,256.0,6019.5,6018.46,6043.9,25.4399999999996,24.399999999999636
07/01/2011,6019.5,6023.7,5973.4,5984.3,-24.399999999999636,30.0,114.0,6025.766666666666,5985.899999999999,5961.599999999999,5955.766666666666,6019.5,6043.9,6013.9,257.0,5984.3,6020.286666666667,6019.5,-0.7866666666668607,35.19999999999982
10/01/2011,5984.3,5984.3,5939.9,5956.3,-35.19999999999982,-24.399999999999636,30.0,6015.900000000001,6025.766666666666,5985.899999999999,5961.599999999999,5984.3,6019.5,6043.9,258.0,5956.3,5991.8533333333335,5984.3,-7.553333333333285,28.0
11/01/2011,5956.3,6035.9,5956.3,6014.0,-28.0,-35.19999999999982,-24.399999999999636,5986.7,6015.900000000001,6025.766666666666,5985.899999999999,5956.3,5984.3,6019.5,259.0,6014.0,5959.5,5956.3,-3.199999999999818,-57.69999999999982
12/01/2011,6014.0,6050.7,6013.9,6050.7,57.69999999999982,-28.0,-35.19999999999982,5984.866666666666,5986.7,6015.900000000001,6025.766666666666,6014.0,5956.3,5984.3,260.0,6050.7,6004.133333333333,6014.0,9.866666666666788,-36.69999999999982
13/01/2011,6050.7,6055.5,6005.5,6023.9,36.69999999999982,57.69999999999982,-28.0,6007.0,5984.866666666666,5986.7,6015.900000000001,6050.7,6014.0,5956.3,261.0,6023.9,6025.3,6050.7,25.399999999999636,26.800000000000182
14/01/2011,6023.9,6031.7,5948.5,6002.1,-26.800000000000182,36.69999999999982,57.69999999999982,6029.533333333333,6007.0,5984.866666666666,5986.7,6023.9,6050.7,6014.0,262.0,6002.1,6038.153333333335,6023.9,-14.253333333334922,21.799999999999272
17/01/2011,6002.1,6013.4,5975.6,5985.7,-21.799999999999272,-26.800000000000182,36.69999999999982,6025.566666666666,6029.533333333333,6007.0,5984.866666666666,6002.1,6023.9,6050.7,263.0,5985.7,6016.986666666666,6002.1,-14.886666666665406,16.400000000000546
18/01/2011,5985.7,6065.7,5985.5,6056.4,-16.400000000000546,-21.799999999999272,-26.800000000000182,6003.900000000001,6025.566666666666,6029.533333333333,6007.0,5985.7,6002.1,6023.9,264.0,6056.4,6008.76,5985.7,-23.0600000000004,-70.69999999999982
19/01/2011,6056.4,6077.1,5974.8,5976.7,70.69999999999982,-16.400000000000546,-21.799999999999272,6014.733333333333,6003.900000000001,6025.566666666666,6029.533333333333,6056.4,5985.7,6002.1,265.0,5976.7,6045.113333333334,6056.4,11.286666666665951,79.69999999999982
20/01/2011,5976.7,5977.5,5867.3,5867.9,-79.69999999999982,70.69999999999982,-16.400000000000546,6006.266666666666,6014.733333333333,6003.900000000001,6025.566666666666,5976.7,6056.4,5985.7,266.0,5867.9,5998.400000000001,5976.7,-21.700000000000728,108.80000000000018
21/01/2011,5867.9,5939.3,5867.9,5896.3,-108.80000000000018,-79.69999999999982,70.69999999999982,5967.0,6006.266666666666,6014.733333333333,6003.900000000001,5867.9,5976.7,6056.4,267.0,5896.3,5872.486666666667,5867.9,-4.586666666667043,-28.400000000000546
24/01/2011,5896.3,5960.5,5887.6,5943.9,28.400000000000546,-108.80000000000018,-79.69999999999982,5913.633333333332,5967.0,6006.266666666666,6014.733333333333,5896.3,5867.9,5976.7,268.0,5943.9,5838.786666666667,5896.3,57.51333333333332,-47.599999999999454
25/01/2011,5943.9,5964.7,5904.3,5917.7,47.599999999999454,28.400000000000546,-108.80000000000018,5902.7,5913.633333333332,5967.0,6006.266666666666,5943.9,5896.3,5867.9,269.0,5917.7,5927.293333333333,5943.9,16.60666666666657,26.199999999999818
26/01/2011,5917.7,6003.3,5917.7,5969.2,-26.199999999999818,47.599999999999454,28.400000000000546,5919.3,5902.7,5913.633333333332,5967.0,5917.7,5943.9,5896.3,270.0,5969.2,5898.486666666668,5917.7,19.21333333333223,-51.5
27/01/2011,5969.2,5997.3,5950.7,5965.1,51.5,-26.199999999999818,47.599999999999454,5943.599999999999,5919.3,5902.7,5913.633333333332,5969.2,5917.7,5943.9,271.0,5965.1,5946.4,5969.2,22.800000000000182,4.099999999999454
28/01/2011,5965.1,5965.8,5877.9,5881.4,-4.099999999999454,51.5,-26.199999999999818,5950.666666666667,5943.599999999999,5919.3,5902.7,5965.1,5969.2,5917.7,272.0,5881.4,5940.479999999999,5965.1,24.62000000000171,83.70000000000073
31/01/2011,5881.4,5881.7,5815.4,5862.9,-83.70000000000073,-4.099999999999454,51.5,5938.566666666666,5950.666666666667,5943.599999999999,5919.3,5881.4,5965.1,5969.2,273.0,5862.9,5877.3933333333325,5881.4,4.006666666667115,18.5
01/02/2011,5862.9,5963.7,5862.9,5957.8,-18.5,-83.70000000000073,-4.099999999999454,5903.133333333334,5938.566666666666,5950.666666666667,5943.599999999999,5862.9,5881.4,5965.1,274.0,5957.8,5851.28,5862.9,11.61999999999989,-94.90000000000055
02/02/2011,5957.8,6020.5,5957.8,6000.1,94.90000000000055,-18.5,-83.70000000000073,5900.7,5903.133333333334,5938.566666666666,5950.666666666667,5957.8,5862.9,5881.4,275.0,6000.1,5919.513333333334,5957.8,38.28666666666595,-42.30000000000018
03/02/2011,6000.1,6000.3,5951.8,5983.3,42.30000000000018,94.90000000000055,-18.5,5940.266666666667,5900.7,5903.133333333334,5938.566666666666,6000.1,5957.8,5862.9,276.0,5983.3,5963.86,6000.1,36.24000000000069,16.800000000000182
04/02/2011,5983.3,6023.4,5983.3,5997.4,-16.800000000000182,42.30000000000018,94.90000000000055,5980.400000000001,5940.266666666667,5900.7,5903.133333333334,5983.3,6000.1,5957.8,277.0,5997.4,5954.473333333333,5983.3,28.826666666666824,-14.099999999999454
07/02/2011,5997.4,6054.1,5996.6,6051.0,14.099999999999454,-16.800000000000182,42.30000000000018,5993.600000000001,5980.400000000001,5940.266666666667,5900.7,5997.4,5983.3,6000.1,278.0,6051.0,5970.6866666666665,5997.4,26.71333333333314,-53.600000000000364
08/02/2011,6051.0,6091.3,6032.9,6091.3,53.600000000000364,14.099999999999454,-16.800000000000182,6010.566666666667,5993.600000000001,5980.400000000001,5940.266666666667,6051.0,5997.4,5983.3,279.0,6091.3,6016.486666666666,6051.0,34.51333333333423,-40.30000000000018
09/02/2011,6091.3,6091.3,6049.5,6052.3,40.30000000000018,53.600000000000364,14.099999999999454,6046.566666666667,6010.566666666667,5993.600000000001,5980.400000000001,6091.3,6051.0,5997.4,280.0,6052.3,6065.346666666667,6091.3,25.95333333333292,39.0
10/02/2011,6052.3,6052.3,5986.5,6020.0,-39.0,40.30000000000018,53.600000000000364,6064.866666666666,6046.566666666667,6010.566666666667,5993.600000000001,6052.3,6091.3,6051.0,281.0,6020.0,6084.52,6052.3,-32.220000000000255,32.30000000000018
11/02/2011,6020.0,6071.4,5973.4,6062.9,-32.30000000000018,-39.0,40.30000000000018,6054.533333333333,6064.866666666666,6046.566666666667,6010.566666666667,6020.0,6052.3,6091.3,282.0,6062.9,6053.086666666667,6020.0,-33.08666666666704,-42.899999999999636
14/02/2011,6062.9,6091.5,6042.1,6060.1,42.899999999999636,-32.30000000000018,-39.0,6045.066666666666,6054.533333333333,6064.866666666666,6046.566666666667,6062.9,6020.0,6052.3,283.0,6060.1,6053.506666666667,6062.9,9.39333333333252,2.7999999999992724
15/02/2011,6060.1,6072.1,6023.8,6037.1,-2.7999999999992724,42.899999999999636,-32.30000000000018,6047.666666666667,6045.066666666666,6054.533333333333,6064.866666666666,6060.1,6062.9,6020.0,284.0,6037.1,6067.9400000000005,6060.1,-7.8400000000001455,23.0
16/02/2011,6037.1,6095.8,6033.5,6085.3,-23.0,-2.7999999999992724,42.899999999999636,6053.366666666666,6047.666666666667,6045.066666666666,6054.533333333333,6037.1,6060.1,6062.9,285.0,6085.3,6057.6,6037.1,-20.5,-48.19999999999982
17/02/2011,6085.3,6101.4,6066.7,6087.4,48.19999999999982,-23.0,-2.7999999999992724,6060.833333333333,6053.366666666666,6047.666666666667,6045.066666666666,6085.3,6037.1,6060.1,286.0,6087.4,6078.2333333333345,6085.3,7.0666666666656965,-2.0999999999994543
18/02/2011,6087.4,6096.8,6048.8,6083.0,2.0999999999994543,48.19999999999982,-23.0,6069.933333333334,6060.833333333333,6053.366666666666,6047.666666666667,6087.4,6085.3,6037.1,287.0,6083.0,6086.039999999999,6087.4,1.360000000000582,4.399999999999636
21/02/2011,6083.0,6105.8,6013.1,6014.8,-4.399999999999636,2.0999999999994543,48.19999999999982,6085.233333333334,6069.933333333334,6060.833333333333,6053.366666666666,6083.0,6087.4,6085.3,288.0,6014.8,6093.873333333334,6083.0,-10.873333333333903,68.19999999999982
22/02/2011,6014.8,6028.6,5926.5,5996.8,-68.19999999999982,-4.399999999999636,2.0999999999994543,6061.733333333334,6085.233333333334,6069.933333333334,6060.833333333333,6014.8,6083.0,6087.4,289.0,5996.8,6054.753333333333,6014.8,-39.95333333333292,18.0
23/02/2011,5996.8,5996.8,5915.5,5923.5,-18.0,-68.19999999999982,-4.399999999999636,6031.533333333333,6061.733333333334,6085.233333333334,6069.933333333334,5996.8,6014.8,6083.0,290.0,5923.5,6023.493333333333,5996.8,-26.693333333332703,73.30000000000018
24/02/2011,5923.5,5936.7,5861.0,5920.0,-73.30000000000018,-18.0,-68.19999999999982,5978.366666666666,6031.533333333333,6061.733333333334,6085.233333333334,5923.5,5996.8,6014.8,291.0,5920.0,5954.046666666666,5923.5,-30.54666666666617,3.5
25/02/2011,5920.0,6011.5,5920.0,6001.2,-3.5,-73.30000000000018,-18.0,5946.766666666666,5978.366666666666,6031.533333333333,6061.733333333334,5920.0,5923.5,5996.8,292.0,6001.2,5876.48,5920.0,43.52000000000044,-81.19999999999982
28/02/2011,6001.2,6022.3,5963.6,5994.0,81.19999999999982,-3.5,-73.30000000000018,5948.233333333334,5946.766666666666,5978.366666666666,6031.533333333333,6001.2,5920.0,5923.5,293.0,5994.0,5965.399999999999,6001.2,35.80000000000109,7.199999999999818
01/03/2011,5994.0,6040.4,5927.4,5935.8,-7.199999999999818,81.19999999999982,-3.5,5971.733333333334,5948.233333333334,5946.766666666666,5978.366666666666,5994.0,6001.2,5920.0,294.0,5935.8,5990.466666666666,5994.0,3.5333333333337578,58.19999999999982
02/03/2011,5935.8,5941.8,5865.9,5914.9,-58.19999999999982,-7.199999999999818,81.19999999999982,5977.0,5971.733333333334,5948.233333333334,5946.766666666666,5935.8,5994.0,6001.2,295.0,5914.9,5943.486666666668,5935.8,-7.686666666667406,20.900000000000546
03/03/2011,5914.9,6017.1,5914.9,6005.1,-20.900000000000546,-58.19999999999982,-7.199999999999818,5948.233333333333,5977.0,5971.733333333334,5948.233333333334,5914.9,5935.8,5994.0,296.0,6005.1,5902.84,5914.9,12.05999999999949,-90.20000000000073
04/03/2011,6005.1,6052.1,5983.2,5990.4,90.20000000000073,-20.900000000000546,-58.19999999999982,5951.933333333334,5948.233333333333,5977.0,5971.733333333334,6005.1,5914.9,5935.8,297.0,5990.4,5976.759999999998,6005.1,28.340000000001965,14.700000000000728
07/03/2011,5990.4,6043.1,5967.7,5973.8,-14.700000000000728,90.20000000000073,-20.900000000000546,5970.133333333334,5951.933333333334,5948.233333333333,5977.0,5990.4,6005.1,5914.9,298.0,5973.8,5988.413333333333,5990.4,1.9866666666666788,16.599999999999454
08/03/2011,5973.8,5999.9,5911.0,5974.8,-16.599999999999454,-14.700000000000728,90.20000000000073,5989.766666666666,5970.133333333334,5951.933333333334,5948.233333333333,5973.8,5990.4,6005.1,299.0,5974.8,5984.746666666668,5973.8,-10.946666666667625,-1.0
09/03/2011,5974.8,5979.3,5922.7,5937.3,1.0,-16.599999999999454,-14.700000000000728,5979.666666666667,5989.766666666666,5970.133333333334,5951.933333333334,5974.8,5973.8,5990.4,300.0,5937.3,5988.4,5974.8,-13.599999999999454,37.5
10/03/2011,5937.3,5937.3,5833.2,5845.3,-37.5,1.0,-16.599999999999454,5961.966666666667,5979.666666666667,5989.766666666666,5970.133333333334,5937.3,5974.8,5973.8,301.0,5845.3,5946.026666666668,5937.3,-8.72666666666737,92.0
11/03/2011,5845.3,5845.3,5796.4,5828.7,-92.0,-37.5,1.0,5919.133333333334,5961.966666666667,5979.666666666667,5989.766666666666,5845.3,5937.3,5974.8,302.0,5828.7,5865.973333333333,5845.3,-20.673333333333176,16.600000000000364
14/03/2011,5828.7,5842.0,5769.0,5775.2,-16.600000000000364,-92.0,-37.5,5870.433333333333,5919.133333333334,5961.966666666667,5979.666666666667,5828.7,5845.3,5937.3,303.0,5775.2,5837.813333333334,5828.7,-9.113333333334594,53.5
15/03/2011,5775.2,5775.2,5591.6,5695.3,-53.5,-16.600000000000364,-92.0,5816.400000000001,5870.433333333333,5919.133333333334,5961.966666666667,5775.2,5828.7,5845.3,304.0,5695.3,5792.846666666666,5775.2,-17.646666666666533,79.89999999999964
16/03/2011,5695.3,5720.9,5598.2,5598.2,-79.89999999999964,-53.5,-16.600000000000364,5766.400000000001,5816.400000000001,5870.433333333333,5919.133333333334,5695.3,5775.2,5828.7,305.0,5598.2,5720.240000000001,5695.3,-24.94000000000051,97.10000000000036
17/03/2011,5598.2,5707.7,5598.2,5696.1,-97.10000000000036,-79.89999999999964,-53.5,5689.566666666667,5766.400000000001,5816.400000000001,5870.433333333333,5598.2,5695.3,5775.2,306.0,5696.1,5683.659999999999,5598.2,-85.45999999999913,-97.90000000000055
18/03/2011,5696.1,5758.2,5696.1,5718.1,97.90000000000055,-97.10000000000036,-79.89999999999964,5663.2,5689.566666666667,5766.400000000001,5816.400000000001,5696.1,5598.2,5695.3,307.0,5718.1,5663.96,5696.1,32.14000000000033,-22.0
21/03/2011,5718.1,5798.8,5718.1,5786.1,22.0,97.90000000000055,-97.10000000000036,5670.8,5663.2,5689.566666666667,5766.400000000001,5718.1,5696.1,5598.2,308.0,5786.1,5684.513333333334,5718.1,33.58666666666613,-68.0
22/03/2011,5786.1,5813.8,5742.6,5762.7,68.0,22.0,97.90000000000055,5733.433333333334,5670.8,5663.2,5689.566666666667,5786.1,5718.1,5696.1,309.0,5762.7,5752.800000000001,5786.1,33.29999999999927,23.400000000000546
23/03/2011,5762.7,5802.4,5731.4,5795.9,-23.400000000000546,68.0,22.0,5755.633333333334,5733.433333333334,5670.8,5663.2,5762.7,5786.1,5718.1,310.0,5795.9,5740.3133333333335,5762.7,22.386666666666315,-33.19999999999982
24/03/2011,5795.9,5888.7,5780.4,5880.9,33.19999999999982,-23.400000000000546,68.0,5781.566666666666,5755.633333333334,5733.433333333334,5670.8,5795.9,5762.7,5786.1,311.0,5880.9,5779.339999999999,5795.9,16.5600000000004,-85.0
25/03/2011,5880.9,5918.7,5878.2,5900.8,85.0,33.19999999999982,-23.400000000000546,5813.166666666667,5781.566666666666,5755.633333333334,5733.433333333334,5880.9,5795.9,5762.7,312.0,5900.8,5834.946666666667,5880.9,45.95333333333292,-19.900000000000546
28/03/2011,5900.8,5923.0,5900.6,5904.5,19.900000000000546,85.0,33.19999999999982,5859.2,5813.166666666667,5781.566666666666,5755.633333333334,5900.8,5880.9,5795.9,313.0,5904.5,5891.866666666667,5900.8,8.933333333333394,-3.699999999999818
29/03/2011,5904.5,5932.7,5879.9,5932.2,3.699999999999818,19.900000000000546,85.0,5895.400000000001,5859.2,5813.166666666667,5781.566666666666,5904.5,5900.8,5880.9,314.0,5932.2,5913.246666666667,5904.5,-8.746666666666897,-27.699999999999818
30/03/2011,5932.2,5971.0,5932.2,5948.3,27.699999999999818,3.699999999999818,19.900000000000546,5912.5,5895.400000000001,5859.2,5813.166666666667,5932.2,5904.5,5900.8,315.0,5948.3,5928.6866666666665,5932.2,3.513333333333321,-16.100000000000364
31/03/2011,5948.3,5972.8,5908.8,5908.8,16.100000000000364,27.699999999999818,3.699999999999818,5928.333333333333,5912.5,5895.400000000001,5859.2,5948.3,5932.2,5904.5,316.0,5908.8,5932.240000000001,5948.3,16.05999999999949,39.5
01/04/2011,5908.8,6014.8,5908.8,6009.9,-39.5,16.100000000000364,27.699999999999818,5929.766666666666,5928.333333333333,5912.5,5895.400000000001,5908.8,5948.3,5932.2,317.0,6009.9,5893.3,5908.8,15.5,-101.09999999999945
04/04/2011,6009.9,6035.1,5987.7,6017.0,101.09999999999945,-39.5,16.100000000000364,5955.666666666667,5929.766666666666,5928.333333333333,5912.5,6009.9,5908.8,5948.3,318.0,6017.0,5967.726666666666,6009.9,42.173333333334085,-7.100000000000364
05/04/2011,6017.0,6026.3,5989.0,6007.1,7.100000000000364,101.09999999999945,-39.5,5978.566666666667,5955.666666666667,5929.766666666666,5928.333333333333,6017.0,6009.9,5908.8,319.0,6007.1,5988.226666666666,6017.0,28.77333333333445,9.899999999999636
06/04/2011,6007.1,6056.4,6007.1,6041.1,-9.899999999999636,7.100000000000364,101.09999999999945,6011.333333333333,5978.566666666667,5955.666666666667,5929.766666666666,6007.1,6017.0,6009.9,320.0,6041.1,5996.16,6007.1,10.94000000000051,-34.0
07/04/2011,6041.1,6053.1,6007.4,6007.4,34.0,-9.899999999999636,7.100000000000364,6021.733333333334,6011.333333333333,5978.566666666667,5955.666666666667,6041.1,6007.1,6017.0,321.0,6007.4,6027.733333333333,6041.1,13.366666666667697,33.70000000000073
08/04/2011,6007.4,6066.4,6007.4,6055.8,-33.70000000000073,34.0,-9.899999999999636,6018.533333333333,6021.733333333334,6011.333333333333,5978.566666666667,6007.4,6041.1,6007.1,322.0,6055.8,6027.006666666668,6007.4,-19.60666666666839,-48.400000000000546
11/04/2011,6055.8,6070.8,6044.5,6053.4,48.400000000000546,-33.70000000000073,34.0,6034.766666666666,6018.533333333333,6021.733333333334,6011.333333333333,6055.8,6007.4,6041.1,323.0,6053.4,6052.106666666666,6055.8,3.6933333333345217,2.4000000000005457
12/04/2011,6053.4,6053.6,5958.3,5964.5,-2.4000000000005457,48.400000000000546,-33.70000000000073,6038.866666666666,6034.766666666666,6018.533333333333,6021.733333333334,6053.4,6055.8,6007.4,324.0,5964.5,6073.133333333334,6053.4,-19.733333333334485,88.89999999999964
13/04/2011,5964.5,6043.4,5964.5,6010.4,-88.89999999999964,-2.4000000000005457,48.400000000000546,6024.566666666667,6038.866666666666,6034.766666666666,6018.533333333333,5964.5,6053.4,6055.8,325.0,6010.4,5998.76,5964.5,-34.26000000000022,-45.899999999999636
14/04/2011,6010.4,6010.5,5943.8,5963.8,45.899999999999636,-88.89999999999964,-2.4000000000005457,6009.433333333333,6024.566666666667,6038.866666666666,6034.766666666666,6010.4,5964.5,6053.4,326.0,5963.8,6012.339999999999,6010.4,-1.9399999999995998,46.599999999999454
15/04/2011,5963.8,5996.8,5963.5,5996.0,-46.599999999999454,45.899999999999636,-88.89999999999964,5979.566666666667,6009.433333333333,6024.566666666667,6038.866666666666,5963.8,6010.4,5964.5,327.0,5996.0,5989.02,5963.8,-25.220000000000255,-32.19999999999982
18/04/2011,5996.0,5997.5,5858.3,5870.1,32.19999999999982,-46.599999999999454,45.899999999999636,5990.066666666667,5979.566666666667,6009.433333333333,6024.566666666667,5996.0,5963.8,6010.4,328.0,5870.1,6001.3933333333325,5996.0,-5.393333333332521,125.89999999999964
19/04/2011,5870.1,5922.2,5870.1,5896.9,-125.89999999999964,32.19999999999982,-46.599999999999454,5943.3,5990.066666666667,5979.566666666667,6009.433333333333,5870.1,5996.0,5963.8,329.0,5896.9,5890.22,5870.1,-20.11999999999989,-26.799999999999272
20/04/2011,5896.9,6033.8,5896.9,6022.3,26.799999999999272,-125.89999999999964,32.19999999999982,5921.0,5943.3,5990.066666666667,5979.566666666667,5896.9,5870.1,5996.0,330.0,6022.3,5864.406666666668,5896.9,32.493333333331975,-125.40000000000055
21/04/2011,6022.3,6049.4,6005.8,6018.3,125.40000000000055,26.799999999999272,-125.89999999999964,5929.766666666666,5921.0,5943.3,5990.066666666667,6022.3,5896.9,5870.1,331.0,6018.3,5981.993333333333,6022.3,40.3066666666673,4.0
26/04/2011,6018.3,6070.6,6007.0,6069.4,-4.0,125.40000000000055,26.799999999999272,5979.166666666667,5929.766666666666,5921.0,5943.3,6018.3,6022.3,5896.9,332.0,6069.4,5983.24,6018.3,35.0600000000004,-51.099999999999454
27/04/2011,6069.4,6089.4,6045.9,6068.2,51.099999999999454,-4.0,125.40000000000055,6036.666666666667,5979.166666666667,5929.766666666666,5921.0,6069.4,6018.3,6022.3,333.0,6068.2,6006.946666666667,6069.4,62.45333333333292,1.199999999999818
28/04/2011,6068.2,6091.8,6051.0,6069.9,-1.199999999999818,51.099999999999454,-4.0,6051.966666666667,6036.666666666667,5979.166666666667,5929.766666666666,6068.2,6069.4,6018.3,334.0,6069.9,6066.026666666667,6068.2,2.1733333333331757,-1.699999999999818
03/05/2011,6069.9,6103.7,6050.7,6082.9,1.699999999999818,-1.199999999999818,51.099999999999454,6069.166666666667,6051.966666666667,6036.666666666667,5979.166666666667,6069.9,6068.2,6069.4,335.0,6082.9,6097.3200000000015,6069.9,-27.42000000000189,-13.0
04/05/2011,6082.9,6083.8,5972.8,5984.1,13.0,1.699999999999818,-1.199999999999818,6073.666666666667,6069.166666666667,6051.966666666667,6036.666666666667,6082.9,6069.9,6068.2,336.0,5984.1,6102.153333333334,6082.9,-19.253333333334012,98.79999999999927
05/05/2011,5984.1,6009.1,5912.6,5920.0,-98.79999999999927,13.0,1.699999999999818,6045.633333333334,6073.666666666667,6069.166666666667,6051.966666666667,5984.1,6082.9,6069.9,337.0,5920.0,6022.320000000001,5984.1,-38.220000000000255,64.10000000000036
06/05/2011,5920.0,5984.9,5871.6,5976.8,-64.10000000000036,-98.79999999999927,13.0,5995.666666666667,6045.633333333334,6073.666666666667,6069.166666666667,5920.0,5984.1,6082.9,338.0,5976.8,5946.886666666666,5920.0,-26.886666666666315,-56.80000000000018
09/05/2011,5976.8,5999.9,5922.2,5942.7,56.80000000000018,-64.10000000000036,-98.79999999999927,5960.3,5995.666666666667,6045.633333333334,6073.666666666667,5976.8,5920.0,5984.1,339.0,5942.7,5949.2,5976.8,27.600000000000364,34.100000000000364
10/05/2011,5942.7,6023.1,5940.1,6018.9,-34.100000000000364,56.80000000000018,-64.10000000000036,5946.5,5960.3,5995.666666666667,6045.633333333334,5942.7,5976.8,5920.0,340.0,6018.9,5946.6466666666665,5942.7,-3.946666666666715,-76.19999999999982
11/05/2011,6018.9,6040.2,5965.3,5976.0,76.19999999999982,-34.100000000000364,56.80000000000018,5979.466666666667,5946.5,5960.3,5995.666666666667,6018.9,5942.7,5976.8,341.0,5976.0,5997.259999999999,6018.9,21.640000000000327,42.899999999999636
12/05/2011,5976.0,5976.4,5882.4,5945.0,-42.899999999999636,76.19999999999982,-34.100000000000364,5979.2,5979.466666666667,5946.5,5960.3,5976.0,6018.9,5942.7,342.0,5945.0,5988.513333333334,5976.0,-12.51333333333423,31.0
13/05/2011,5945.0,6001.3,5919.9,5925.9,-31.0,-42.899999999999636,76.19999999999982,5979.966666666667,5979.2,5979.466666666667,5946.5,5945.0,5976.0,6018.9,343.0,5925.9,5947.373333333334,5945.0,-2.3733333333339033,19.100000000000364
16/05/2011,5925.9,5936.2,5862.2,5923.7,-19.100000000000364,-31.0,-42.899999999999636,5948.966666666667,5979.966666666667,5979.2,5979.466666666667,5925.9,5945.0,5976.0,344.0,5923.7,5915.226666666666,5925.9,10.673333333334085,2.199999999999818
