Date,Open,High,Low,Close,UD,change(att1)-1,change(att1)-2,change(att1)-3,moving_average(att1)-1,moving_average(att1)-2,moving_average(att1)-3,moving_average(att1)-4,att1-1,att1-2,att1-3,confidence(D),id,pred,confidence(U)
14/08/2007,13235.72,13309.04,12974.3,13028.92,D,-3.0100000000002183,-31.139999999999418,-387.1800000000003,13248.916666666666,13389.36,13477.613333333333,13543.646666666667,13236.53,13239.54,13270.68,0.32222437493804884,1914.0,U,0.6777756250619512
15/08/2007,13021.93,13184.51,12800.83,12861.47,D,-207.61000000000058,-3.0100000000002183,-31.139999999999418,13168.33,13248.916666666666,13389.36,13477.613333333333,13028.92,13236.53,13239.54,0.26114540379777035,1915.0,U,0.7388545962022296
16/08/2007,12859.52,12996.73,12455.92,12845.78,D,-167.45000000000073,-207.61000000000058,-3.0100000000002183,13042.306666666665,13168.33,13248.916666666666,13389.36,12861.47,13028.92,13236.53,0.2528616698579031,1916.0,U,0.747138330142097
17/08/2007,12848.05,13289.7,12847.24,13079.08,U,-15.68999999999869,-167.45000000000073,-207.61000000000058,12912.056666666665,13042.306666666665,13168.33,13248.916666666666,12845.78,12861.47,13028.92,0.3125652191120358,1917.0,U,0.6874347808879643
20/08/2007,13078.51,13245.8,12938.77,13121.35,U,233.29999999999927,-15.68999999999869,-167.45000000000073,12928.776666666667,12912.056666666665,13042.306666666665,13168.33,13079.08,12845.78,12861.47,0.3754805689880394,1918.0,U,0.6245194310119606
21/08/2007,13120.05,13228.57,12975.68,13090.86,D,42.27000000000044,233.29999999999927,-15.68999999999869,13015.403333333334,12928.776666666667,12912.056666666665,13042.306666666665,13121.35,13079.08,12845.78,0.35117358256829795,1919.0,U,0.648826417431702
22/08/2007,13088.26,13304.33,13075.34,13236.13,U,-30.48999999999978,42.27000000000044,233.29999999999927,13097.096666666666,13015.403333333334,12928.776666666667,12912.056666666665,13090.86,13121.35,13079.08,0.2940998944071943,1920.0,U,0.7059001055928057
23/08/2007,13237.27,13358.22,13127.69,13235.88,D,145.26999999999862,-30.48999999999978,42.27000000000044,13149.446666666665,13097.096666666666,13015.403333333334,12928.776666666667,13236.13,13090.86,13121.35,0.33504370574595593,1921.0,U,0.664956294254044
24/08/2007,13231.78,13402.2,13174.27,13378.87,U,-0.25,145.26999999999862,-30.48999999999978,13187.623333333331,13149.446666666665,13097.096666666666,13015.403333333334,13235.88,13236.13,13090.86,0.32946238085452184,1922.0,U,0.6705376191454782
27/08/2007,13377.16,13438.46,13248.32,13322.13,D,142.9900000000016,-0.25,145.26999999999862,13283.626666666665,13187.623333333331,13149.446666666665,13097.096666666666,13378.87,13235.88,13236.13,0.3153700677511836,1923.0,U,0.6846299322488164
28/08/2007,13318.43,13319.61,13024.29,13041.85,D,-56.7400000000016,142.9900000000016,-0.25,13312.293333333333,13283.626666666665,13187.623333333331,13149.446666666665,13322.13,13378.87,13235.88,0.3051083724589497,1924.0,U,0.6948916275410504
29/08/2007,13043.07,13336.93,13020.63,13289.29,U,-280.27999999999884,-56.7400000000016,142.9900000000016,13247.616666666667,13312.293333333333,13283.626666666665,13187.623333333331,13041.85,13322.13,13378.87,0.23671354838473257,1925.0,U,0.7632864516152674
30/08/2007,13287.91,13355.46,13126.39,13238.73,D,247.4400000000005,-280.27999999999884,-56.7400000000016,13217.756666666668,13247.616666666667,13312.293333333333,13283.626666666665,13289.29,13041.85,13322.13,0.3203229300352395,1926.0,U,0.6796770699647605
31/08/2007,13240.84,13472.35,13240.84,13357.74,U,-50.56000000000131,247.4400000000005,-280.27999999999884,13189.956666666665,13217.756666666668,13247.616666666667,13312.293333333333,13238.73,13289.29,13041.85,0.3445604407848294,1927.0,U,0.6554395592151705
04/09/2007,13358.39,13521.86,13248.57,13448.86,U,119.01000000000022,-50.56000000000131,247.4400000000005,13295.253333333334,13189.956666666665,13217.756666666668,13247.616666666667,13357.74,13238.73,13289.29,0.2895915540183156,1928.0,U,0.7104084459816844
05/09/2007,13442.85,13442.85,13203.86,13305.47,D,91.1200000000008,119.01000000000022,-50.56000000000131,13348.443333333335,13295.253333333334,13189.956666666665,13217.756666666668,13448.86,13357.74,13238.73,0.3303192015713687,1929.0,U,0.6696807984286314
06/09/2007,13306.44,13464.79,13217.11,13363.35,U,-143.39000000000124,91.1200000000008,119.01000000000022,13370.69,13348.443333333335,13295.253333333334,13189.956666666665,13305.47,13448.86,13357.74,0.27022641479751086,1930.0,U,0.7297735852024891
07/09/2007,13360.74,13360.74,13059.16,13113.38,D,57.88000000000102,-143.39000000000124,91.1200000000008,13372.56,13370.69,13348.443333333335,13295.253333333334,13363.35,13305.47,13448.86,0.2797131299568864,1931.0,U,0.7202868700431135
10/09/2007,13116.39,13280.67,12992.02,13127.85,U,-249.97000000000116,57.88000000000102,-143.39000000000124,13260.733333333332,13372.56,13370.69,13348.443333333335,13113.38,13363.35,13305.47,0.2711883221149615,1932.0,U,0.7288116778850384
11/09/2007,13129.4,13369.77,13124.68,13308.39,U,14.470000000001164,-249.97000000000116,57.88000000000102,13201.526666666667,13260.733333333332,13372.56,13370.69,13127.85,13113.38,13363.35,0.2688435786989711,1933.0,U,0.731156421301029
12/09/2007,13298.31,13408.62,13195.4,13291.65,D,180.53999999999905,14.470000000001164,-249.97000000000116,13183.206666666665,13201.526666666667,13260.733333333332,13372.56,13308.39,13127.85,13113.38,0.3574867101896494,1934.0,U,0.6425132898103506
13/09/2007,13292.38,13519.91,13292.38,13424.88,U,-16.73999999999978,180.53999999999905,14.470000000001164,13242.63,13183.206666666665,13201.526666666667,13260.733333333332,13291.65,13308.39,13127.85,0.31346871749689265,1935.0,U,0.6865312825031074
14/09/2007,13421.39,13507.55,13273.68,13442.52,U,133.22999999999956,-16.73999999999978,180.53999999999905,13341.64,13242.63,13183.206666666665,13201.526666666667,13424.88,13291.65,13308.39,0.30163351130470667,1936.0,U,0.6983664886952933
17/09/2007,13441.95,13514.71,13306.69,13403.42,D,17.640000000001237,133.22999999999956,-16.73999999999978,13386.35,13341.64,13242.63,13183.206666666665,13442.52,13424.88,13291.65,0.3150468506273778,1937.0,U,0.6849531493726222
18/09/2007,13403.18,13772.15,13379.68,13739.39,U,-39.100000000000364,17.640000000001237,133.22999999999956,13423.606666666667,13386.35,13341.64,13242.63,13403.42,13442.52,13424.88,0.27543528690699276,1938.0,U,0.7245647130930073
19/09/2007,13740.61,13936.68,13689.8,13815.56,U,335.96999999999935,-39.100000000000364,17.640000000001237,13528.443333333335,13423.606666666667,13386.35,13341.64,13739.39,13403.42,13442.52,0.3403806645959944,1939.0,U,0.6596193354040055
20/09/2007,13813.52,13893.02,13680.21,13766.7,D,76.17000000000007,335.96999999999935,-39.100000000000364,13652.789999999999,13528.443333333335,13423.606666666667,13386.35,13815.56,13739.39,13403.42,0.3311903070599255,1940.0,U,0.6688096929400745
21/09/2007,13768.33,13948.95,13740.61,13820.19,U,-48.85999999999876,76.17000000000007,335.96999999999935,13773.883333333331,13652.789999999999,13528.443333333335,13423.606666666667,13766.7,13815.56,13739.39,0.2424124135320996,1941.0,U,0.7575875864679004
24/09/2007,13821.57,13930.74,13702.89,13759.06,D,53.48999999999978,-48.85999999999876,76.17000000000007,13800.816666666668,13773.883333333331,13652.789999999999,13528.443333333335,13820.19,13766.7,13815.56,0.2653287425574816,1942.0,U,0.7346712574425184
25/09/2007,13757.84,13847.1,13629.16,13778.65,U,-61.13000000000102,53.48999999999978,-48.85999999999876,13781.983333333332,13800.816666666668,13773.883333333331,13652.789999999999,13759.06,13820.19,13766.7,0.2641422741319716,1943.0,U,0.7358577258680284
26/09/2007,13779.3,13962.61,13741.26,13878.15,U,19.590000000000146,-61.13000000000102,53.48999999999978,13785.966666666667,13781.983333333332,13800.816666666668,13773.883333333331,13778.65,13759.06,13820.19,0.25280546331440307,1944.0,U,0.7471945366855969
27/09/2007,13879.53,13991.63,13811.17,13912.94,U,99.5,19.590000000000146,-61.13000000000102,13805.286666666667,13785.966666666667,13781.983333333332,13800.816666666668,13878.15,13778.65,13759.06,0.2823781160486533,1945.0,U,0.7176218839513466
28/09/2007,13912.94,13994.64,13802.96,13895.63,D,34.79000000000087,99.5,19.590000000000146,13856.58,13805.286666666667,13785.966666666667,13781.983333333332,13912.94,13878.15,13778.65,0.270675192268633,1946.0,U,0.7293248077313669
01/10/2007,13895.71,14147.3,13869.86,14087.55,U,-17.31000000000131,34.79000000000087,99.5,13895.573333333334,13856.58,13805.286666666667,13785.966666666667,13895.63,13912.94,13878.15,0.24733803422548553,1947.0,U,0.7526619657745145
02/10/2007,14087.14,14166.16,13951.72,14047.31,D,191.92000000000007,-17.31000000000131,34.79000000000087,13965.373333333331,13895.573333333334,13856.58,13805.286666666667,14087.55,13895.63,13912.94,0.27957310319934375,1948.0,U,0.7204268968006563
03/10/2007,14038.86,14090.48,13883.43,13968.05,D,-40.23999999999978,191.92000000000007,-17.31000000000131,14010.163333333332,13965.373333333331,13895.573333333334,13856.58,14047.31,14087.55,13895.63,0.26220104457600585,1949.0,U,0.7377989554239942
04/10/2007,13967.89,14074.54,13894.98,13974.31,U,-79.26000000000022,-40.23999999999978,191.92000000000007,14034.303333333335,14010.163333333332,13965.373333333331,13895.573333333334,13968.05,14047.31,14087.55,0.2158537162708031,1950.0,U,0.7841462837291969
05/10/2007,13969.07,14169.49,13965.05,14066.01,U,6.260000000000218,-79.26000000000022,-40.23999999999978,13996.556666666665,14034.303333333335,14010.163333333332,13965.373333333331,13974.31,13968.05,14047.31,0.24317034829354978,1951.0,U,0.7568296517064501
08/10/2007,14065.36,14134.05,13747.41,14043.73,D,91.70000000000073,6.260000000000218,-79.26000000000022,14002.79,13996.556666666665,14034.303333333335,14010.163333333332,14066.01,13974.31,13968.05,0.26686243830429474,1952.0,U,0.7331375616957053
09/10/2007,14043.73,14198.83,13980.9,14164.53,U,-22.280000000000655,91.70000000000073,6.260000000000218,14028.016666666668,14002.79,13996.556666666665,14034.303333333335,14043.73,14066.01,13974.31,0.24679990930558518,1953.0,U,0.753200090694415
10/10/2007,14165.02,14225.66,13963.26,14078.69,D,120.80000000000109,-22.280000000000655,91.70000000000073,14091.423333333332,14028.016666666668,14002.79,13996.556666666665,14164.53,14043.73,14066.01,0.250758814757604,1954.0,U,0.749241185242396
11/10/2007,14079.1,14279.96,13917.82,14015.12,D,-85.84000000000015,120.80000000000109,-22.280000000000655,14095.650000000001,14091.423333333332,14028.016666666668,14002.79,14078.69,14164.53,14043.73,0.24067121460357488,1955.0,U,0.7593287853964251
12/10/2007,14016.34,14168.51,13949.85,14093.08,U,-63.56999999999971,-85.84000000000015,120.80000000000109,14086.113333333335,14095.650000000001,14091.423333333332,14028.016666666668,14015.12,14078.69,14164.53,0.2142507822744677,1956.0,U,0.7857492177255323
15/10/2007,14092.43,14157.38,13877.82,13984.8,D,77.95999999999913,-63.56999999999971,-85.84000000000015,14062.296666666667,14086.113333333335,14095.650000000001,14091.423333333332,14093.08,14015.12,14078.69,0.25335397911019597,1957.0,U,0.746646020889804
16/10/2007,13986.34,14061.37,13810.68,13912.94,D,-108.28000000000065,77.95999999999913,-63.56999999999971,14031.0,14062.296666666667,14086.113333333335,14095.650000000001,13984.8,14093.08,14015.12,0.23612970233750968,1958.0,U,0.7638702976624904
17/10/2007,13920.66,14075.84,13738.66,13892.54,D,-71.85999999999876,-108.28000000000065,77.95999999999913,13996.94,14031.0,14062.296666666667,14086.113333333335,13912.94,13984.8,14093.08,0.2153603517944781,1959.0,U,0.7846396482055218
18/10/2007,13887.9,13984.39,13746.22,13888.96,U,-20.399999999999636,-71.85999999999876,-108.28000000000065,13930.093333333332,13996.94,14031.0,14062.296666666667,13892.54,13912.94,13984.8,0.2444313405893667,1960.0,U,0.7555686594106332
19/10/2007,13888.47,13888.47,13478.94,13522.02,D,-3.5800000000017462,-20.399999999999636,-71.85999999999876,13898.146666666667,13930.093333333332,13996.94,14031.0,13888.96,13892.54,13912.94,0.25102365216901357,1961.0,U,0.7489763478309864
22/10/2007,13521.62,13636.8,13337.9,13566.97,U,-366.9399999999987,-3.5800000000017462,-20.399999999999636,13767.840000000002,13898.146666666667,13930.093333333332,13996.94,13522.02,13888.96,13892.54,0.19964450993184904,1962.0,U,0.8003554900681509
23/10/2007,13568.93,13754.91,13494.95,13676.23,U,44.94999999999891,-366.9399999999987,-3.5800000000017462,13659.316666666666,13767.840000000002,13898.146666666667,13930.093333333332,13566.97,13522.02,13888.96,0.2329993008747434,1963.0,U,0.7670006991252565
24/10/2007,13675.58,13751.5,13423.74,13675.25,D,109.26000000000022,44.94999999999891,-366.9399999999987,13588.406666666668,13659.316666666666,13767.840000000002,13898.146666666667,13676.23,13566.97,13522.02,0.3212562244074363,1964.0,U,0.6787437755925637
25/10/2007,13677.85,13819.78,13471.87,13671.92,D,-0.9799999999995634,109.26000000000022,44.94999999999891,13639.483333333332,13588.406666666668,13659.316666666666,13767.840000000002,13675.25,13676.23,13566.97,0.2717360268452908,1965.0,U,0.7282639731547093
26/10/2007,13675.66,13885.95,13622.01,13806.7,U,-3.3299999999999272,-0.9799999999995634,109.26000000000022,13674.466666666667,13639.483333333332,13588.406666666668,13659.316666666666,13671.92,13675.25,13676.23,0.25713144378691116,1966.0,U,0.7428685562130889
29/10/2007,13807.35,13966.18,13748.33,13870.26,U,134.78000000000065,-3.3299999999999272,-0.9799999999995634,13717.956666666665,13674.466666666667,13639.483333333332,13588.406666666668,13806.7,13671.92,13675.25,0.2918873710001368,1967.0,U,0.7081126289998632
30/10/2007,13869.04,13930.91,13719.8,13792.47,D,63.55999999999949,134.78000000000065,-3.3299999999999272,13782.960000000001,13717.956666666665,13674.466666666667,13639.483333333332,13870.26,13806.7,13671.92,0.2892671463027336,1968.0,U,0.7107328536972664
31/10/2007,13792.06,13990.65,13711.59,13930.01,U,-77.79000000000087,63.55999999999949,134.78000000000065,13823.143333333333,13782.960000000001,13717.956666666665,13674.466666666667,13792.47,13870.26,13806.7,0.2437306921139131,1969.0,U,0.7562693078860869
01/11/2007,13924.16,13924.16,13522.75,13567.87,D,137.54000000000087,-77.79000000000087,63.55999999999949,13864.246666666666,13823.143333333333,13782.960000000001,13717.956666666665,13930.01,13792.47,13870.26,0.26870082972792136,1970.0,U,0.7312991702720787
02/11/2007,13569.9,13708.58,13381.64,13595.1,U,-362.1399999999994,137.54000000000087,-77.79000000000087,13763.449999999999,13864.246666666666,13823.143333333333,13782.960000000001,13567.87,13930.01,13792.47,0.2231226356591868,1971.0,U,0.7768773643408132
05/11/2007,13592.58,13666.15,13393.67,13543.4,D,27.229999999999563,-362.1399999999994,137.54000000000087,13697.660000000002,13763.449999999999,13864.246666666666,13823.143333333333,13595.1,13567.87,13930.01,0.22165563183714201,1972.0,U,0.778344368162858
06/11/2007,13542.34,13716.55,13460.73,13660.94,U,-51.70000000000073,27.229999999999563,-362.1399999999994,13568.79,13697.660000000002,13763.449999999999,13864.246666666666,13543.4,13595.1,13567.87,0.2918474997685967,1973.0,U,0.7081525002314032
07/11/2007,13646.72,13646.72,13269.46,13300.02,D,117.54000000000087,-51.70000000000073,27.229999999999563,13599.813333333334,13568.79,13697.660000000002,13763.449999999999,13660.94,13543.4,13595.1,0.2795702459868435,1974.0,U,0.7204297540131565
08/11/2007,13299.7,13463.66,13001.93,13266.29,D,-360.9200000000001,117.54000000000087,-51.70000000000073,13501.453333333333,13599.813333333334,13568.79,13697.660000000002,13300.02,13660.94,13543.4,0.2301514801753761,1975.0,U,0.7698485198246239
09/11/2007,13261.17,13321.81,12920.65,13042.74,D,-33.72999999999956,-360.9200000000001,117.54000000000087,13409.083333333334,13501.453333333333,13599.813333333334,13568.79,13266.29,13300.02,13660.94,0.23175402221043853,1976.0,U,0.7682459777895615
12/11/2007,13039.16,13238.73,12910.4,12987.55,D,-223.5500000000011,-33.72999999999956,-360.9200000000001,13203.016666666668,13409.083333333334,13501.453333333333,13599.813333333334,13042.74,13266.29,13300.02,0.2795405034500944,1977.0,U,0.7204594965499056
13/11/2007,12975.11,13357.57,12975.11,13307.09,U,-55.19000000000051,-223.5500000000011,-33.72999999999956,13098.86,13203.016666666668,13409.083333333334,13501.453333333333,12987.55,13042.74,13266.29,0.26719292267804956,1978.0,U,0.7328070773219505
14/11/2007,13305.47,13465.2,13159.88,13231.01,D,319.5400000000009,-55.19000000000051,-223.5500000000011,13112.460000000001,13098.86,13203.016666666668,13409.083333333334,13307.09,12987.55,13042.74,0.3753593250676432,1979.0,U,0.6246406749323569
15/11/2007,13230.68,13333.59,13007.95,13110.05,D,-76.07999999999993,319.5400000000009,-55.19000000000051,13175.216666666667,13112.460000000001,13098.86,13203.016666666668,13231.01,13307.09,12987.55,0.32920422856487347,1980.0,U,0.6707957714351266
16/11/2007,13109.48,13293.44,12987.22,13176.79,U,-120.96000000000095,-76.07999999999993,319.5400000000009,13216.049999999997,13175.216666666667,13112.460000000001,13098.86,13110.05,13231.01,13307.09,0.24849020972798327,1981.0,U,0.7515097902720167
19/11/2007,13176.3,13195.48,12871.14,12958.44,D,66.7400000000016,-120.96000000000095,-76.07999999999993,13172.616666666667,13216.049999999997,13175.216666666667,13112.460000000001,13176.79,13110.05,13231.01,0.3143314908613994,1982.0,U,0.6856685091386007
20/11/2007,12955.92,13179.23,12800.74,13010.14,U,-218.35000000000036,66.7400000000016,-120.96000000000095,13081.76,13172.616666666667,13216.049999999997,13175.216666666667,12958.44,13176.79,13110.05,0.28873519821385507,1983.0,U,0.7112648017861449
21/11/2007,13006.65,13055.59,12725.39,12799.04,D,51.69999999999891,-218.35000000000036,66.7400000000016,13048.456666666667,13081.76,13172.616666666667,13216.049999999997,13010.14,12958.44,13176.79,0.28863884810001417,1984.0,U,0.7113611518999858
23/11/2007,12889.45,12981.56,12796.29,12980.88,U,-211.09999999999854,51.69999999999891,-218.35000000000036,12922.54,13048.456666666667,13081.76,13172.616666666667,12799.04,13010.14,12958.44,0.30348752131725104,1985.0,U,0.6965124786827489
26/11/2007,12979.99,13104.44,12707.26,12743.44,D,181.83999999999833,-211.09999999999854,51.69999999999891,12930.019999999999,12922.54,13048.456666666667,13081.76,12980.88,12799.04,13010.14,0.3244473546555745,1986.0,U,0.6755526453444255
27/11/2007,12744.78,13040.38,12711.98,12958.44,U,-237.4399999999987,181.83999999999833,-211.09999999999854,12841.12,12930.019999999999,12922.54,13048.456666666667,12743.44,12980.88,12799.04,0.31958411908011486,1987.0,U,0.6804158809198853
28/11/2007,12958.04,13353.51,12958.04,13289.45,U,215.0,-237.4399999999987,181.83999999999833,12894.253333333334,12841.12,12930.019999999999,12922.54,12958.44,12743.44,12980.88,0.32241825416440795,1988.0,U,0.677581745835592
29/11/2007,13287.91,13399.03,13150.21,13311.73,U,331.0100000000002,215.0,-237.4399999999987,12997.11,12894.253333333334,12841.12,12930.019999999999,13289.45,12958.44,12743.44,0.4374861807316789,1989.0,U,0.5625138192683211
30/11/2007,13314.25,13570.31,13225.32,13371.72,U,22.279999999998836,331.0100000000002,215.0,13186.539999999999,12997.11,12894.253333333334,12841.12,13311.73,13289.45,12958.44,0.3357969381867885,1990.0,U,0.6642030618132115
03/12/2007,13368.22,13490.24,13207.6,13314.57,D,59.98999999999978,22.279999999998836,331.0100000000002,13324.300000000001,13186.539999999999,12997.11,12894.253333333334,13371.72,13311.73,13289.45,0.29047393536175764,1991.0,U,0.7095260646382423
04/12/2007,13311.24,13395.21,13139.56,13248.73,D,-57.149999999999636,59.98999999999978,22.279999999998836,13332.673333333332,13324.300000000001,13186.539999999999,12997.11,13314.57,13371.72,13311.73,0.29963367294086773,1992.0,U,0.7003663270591323
05/12/2007,13244.01,13513.0,13244.01,13444.96,U,-65.84000000000015,-57.149999999999636,59.98999999999978,13311.673333333334,13332.673333333332,13324.300000000001,13186.539999999999,13248.73,13314.57,13371.72,0.27671740750466844,1993.0,U,0.7232825924953317
06/12/2007,13445.85,13652.49,13362.37,13619.89,U,196.22999999999956,-65.84000000000015,-57.149999999999636,13336.086666666664,13311.673333333334,13332.673333333332,13324.300000000001,13444.96,13248.73,13314.57,0.32743572345174776,1994.0,U,0.6725642765482522
07/12/2007,13618.27,13744.02,13514.22,13625.58,U,174.9300000000003,196.22999999999956,-65.84000000000015,13437.86,13336.086666666664,13311.673333333334,13332.673333333332,13619.89,13444.96,13248.73,0.34849333906672053,1995.0,U,0.6515066609332795
10/12/2007,13623.55,13807.02,13582.5,13727.03,U,5.690000000000509,174.9300000000003,196.22999999999956,13563.476666666667,13437.86,13336.086666666664,13311.673333333334,13625.58,13619.89,13444.96,0.28469830888857944,1996.0,U,0.7153016911114205
11/12/2007,13726.87,13850.92,13374.89,13432.77,D,101.45000000000073,5.690000000000509,174.9300000000003,13657.5,13563.476666666667,13437.86,13336.086666666664,13727.03,13625.58,13619.89,0.2819070053764654,1997.0,U,0.7180929946235346
12/12/2007,13434.8,13778.98,13299.61,13473.9,U,-294.2600000000002,101.45000000000073,5.690000000000509,13595.126666666669,13657.5,13563.476666666667,13437.86,13432.77,13727.03,13625.58,0.24018516891763797,1998.0,U,0.759814831082362
13/12/2007,13473.98,13586.73,13281.0,13517.96,U,41.1299999999992,-294.2600000000002,101.45000000000073,13544.566666666668,13595.126666666669,13657.5,13563.476666666667,13473.9,13432.77,13727.03,0.24639015929694733,1999.0,U,0.7536098407030527
14/12/2007,13515.11,13557.54,13284.66,13339.85,D,44.05999999999949,41.1299999999992,-294.2600000000002,13474.876666666665,13544.566666666668,13595.126666666669,13657.5,13517.96,13473.9,13432.77,0.31563736574043083,2000.0,U,0.6843626342595691
17/12/2007,13339.2,13378.38,13111.92,13167.2,D,-178.10999999999876,44.05999999999949,41.1299999999992,13443.903333333334,13474.876666666665,13544.566666666668,13595.126666666669,13339.85,13517.96,13473.9,0.2500737673894427,2001.0,U,0.7499262326105572
18/12/2007,13168.66,13346.84,13059.32,13232.47,U,-172.64999999999964,-178.10999999999876,44.05999999999949,13341.669999999998,13443.903333333334,13474.876666666665,13544.566666666668,13167.2,13339.85,13517.96,0.2353433738671081,2002.0,U,0.7646566261328919
19/12/2007,13231.98,13368.79,13097.77,13207.27,D,65.26999999999862,-172.64999999999964,-178.10999999999876,13246.506666666668,13341.669999999998,13443.903333333334,13474.876666666665,13232.47,13167.2,13339.85,0.30190246361809037,2003.0,U,0.6980975363819096
20/12/2007,13206.46,13354.0,13112.98,13245.64,U,-25.19999999999891,65.26999999999862,-172.64999999999964,13202.313333333334,13246.506666666668,13341.669999999998,13443.903333333334,13207.27,13232.47,13167.2,0.3127726900821567,2004.0,U,0.6872273099178433
21/12/2007,13241.66,13518.2,13241.66,13450.65,U,38.36999999999898,-25.19999999999891,65.26999999999862,13228.46,13202.313333333334,13246.506666666668,13341.669999999998,13245.64,13207.27,13232.47,0.2942141209304326,2005.0,U,0.7057858790695675
24/12/2007,13487.12,13562.72,13451.35,13550.04,U,205.01000000000022,38.36999999999898,-25.19999999999891,13301.186666666666,13228.46,13202.313333333334,13246.506666666668,13450.65,13245.64,13207.27,0.3414773091985633,2006.0,U,0.6585226908014367
26/12/2007,13547.95,13614.53,13440.16,13551.69,U,99.39000000000124,205.01000000000022,38.36999999999898,13415.443333333335,13301.186666666666,13228.46,13202.313333333334,13550.04,13450.65,13245.64,0.3305242363194887,2007.0,U,0.6694757636805114
27/12/2007,13549.17,13551.53,13325.71,13359.61,D,1.6499999999996362,99.39000000000124,205.01000000000022,13517.460000000001,13415.443333333335,13301.186666666666,13228.46,13551.69,13550.04,13450.65,0.2805119301015745,2008.0,U,0.7194880698984255
28/12/2007,13361.23,13494.3,13272.14,13365.87,U,-192.07999999999993,1.6499999999996362,99.39000000000124,13487.113333333335,13517.460000000001,13415.443333333335,13301.186666666666,13359.61,13551.69,13550.04,0.24730358962930393,2009.0,U,0.7526964103706961
31/12/2007,13364.16,13423.91,13197.35,13264.82,D,6.260000000000218,-192.07999999999993,1.6499999999996362,13425.723333333335,13487.113333333335,13517.460000000001,13415.443333333335,13365.87,13359.61,13551.69,0.2684789771273486,2010.0,U,0.7315210228726513
02/01/2008,13261.82,13338.23,12969.42,13043.96,D,-101.05000000000109,6.260000000000218,-192.07999999999993,13330.1,13425.723333333335,13487.113333333335,13517.460000000001,13264.82,13365.87,13359.61,0.2873111803047171,2011.0,U,0.7126888196952829
03/01/2008,13044.12,13197.43,12968.44,13056.72,U,-220.86000000000058,-101.05000000000109,6.260000000000218,13224.883333333333,13330.1,13425.723333333335,13487.113333333335,13043.96,13264.82,13365.87,0.2441736096368024,2012.0,U,0.7558263903631975
04/01/2008,13046.56,13049.65,12740.51,12800.18,D,12.760000000000218,-220.86000000000058,-101.05000000000109,13121.833333333334,13224.883333333333,13330.1,13425.723333333335,13056.72,13043.96,13264.82,0.2866901578481648,2013.0,U,0.7133098421518351
07/01/2008,12801.15,12984.95,12640.44,12827.49,U,-256.53999999999905,12.760000000000218,-220.86000000000058,12966.953333333333,13121.833333333334,13224.883333333333,13330.1,12800.18,13056.72,13043.96,0.2842971213358627,2014.0,U,0.7157028786641374
08/01/2008,12820.9,12998.11,12511.03,12589.07,D,27.30999999999949,-256.53999999999905,12.760000000000218,12894.796666666667,12966.953333333333,13121.833333333334,13224.883333333333,12827.49,12800.18,13056.72,0.2911725494034416,2015.0,U,0.7088274505965583
09/01/2008,12595.73,12738.64,12501.76,12737.99,U,-238.42000000000007,27.30999999999949,-256.53999999999905,12738.913333333332,12894.796666666667,12966.953333333333,13121.833333333334,12589.07,12827.49,12800.18,0.30883440120646927,2016.0,U,0.6911655987935308
10/01/2008,12733.11,12931.29,12632.15,12851.47,U,148.92000000000007,-238.42000000000007,27.30999999999949,12718.183333333332,12738.913333333332,12894.796666666667,12966.953333333333,12737.99,12589.07,12827.49,0.3310097461934817,2017.0,U,0.6689902538065182
11/01/2008,12850.74,12851.14,12543.87,12606.38,D,113.47999999999956,148.92000000000007,-238.42000000000007,12726.176666666666,12718.183333333332,12738.913333333332,12894.796666666667,12851.47,12737.99,12589.07,0.39849843652786704,2018.0,U,0.601501563472133
14/01/2008,12613.78,12794.57,12613.7,12778.23,U,-245.09000000000015,113.47999999999956,148.92000000000007,12731.946666666665,12726.176666666666,12718.183333333332,12738.913333333332,12606.38,12851.47,12737.99,0.2924623863242065,2019.0,U,0.7075376136757935
15/01/2008,12777.33,12777.5,12488.76,12497.78,D,171.85000000000036,-245.09000000000015,113.47999999999956,12745.36,12731.946666666665,12726.176666666666,12718.183333333332,12778.23,12606.38,12851.47,0.3342819421421469,2020.0,U,0.6657180578578532
16/01/2008,12468.6,12613.13,12392.59,12463.8,D,-280.4499999999989,171.85000000000036,-245.09000000000015,12627.463333333333,12745.36,12731.946666666665,12726.176666666666,12497.78,12778.23,12606.38,0.33609580471725603,2021.0,U,0.663904195282744
17/01/2008,12467.05,12517.61,12125.56,12159.05,D,-33.98000000000138,-280.4499999999989,171.85000000000036,12579.936666666666,12627.463333333333,12745.36,12731.946666666665,12463.8,12497.78,12778.23,0.2937248674276877,2022.0,U,0.7062751325723122
18/01/2008,12159.94,12341.54,12022.48,12101.01,D,-304.75,-33.98000000000138,-280.4499999999989,12373.543333333335,12579.936666666666,12627.463333333333,12745.36,12159.05,12463.8,12497.78,0.32194232773311693,2023.0,U,0.6780576722668832
22/01/2008,12092.72,12092.72,11634.82,11974.52,D,-58.039999999999054,-304.75,-33.98000000000138,12241.286666666667,12373.543333333335,12579.936666666666,12627.463333333333,12101.01,12159.05,12463.8,0.3246718919840728,2024.0,U,0.6753281080159271
23/01/2008,11823.81,12276.67,11644.81,12274.15,U,-126.48999999999978,-58.039999999999054,-304.75,12078.193333333335,12241.286666666667,12373.543333333335,12579.936666666666,11974.52,12101.01,12159.05,0.3754293430926127,2025.0,U,0.6245706569073872
