"","Date","Open","High","Low","Close","Volume","Adj.Close","prevHigh","prevLow","Long","Short"
"1549","17/02/2006",5828.9,5863.3,5822.4,5846.2,1741254400,5846.2,5828.9,5791.5,17.3000000000002,NA
"1550","20/02/2006",5846.2,5866.7,5839.4,5863,1094531400,5863,5863.3,5822.4,-0.300000000000182,NA
"1551","21/02/2006",5863,5888,5856.9,5857.7,1676916800,5857.7,5866.7,5839.4,-9,NA
"1552","22/02/2006",5857.7,5877.6,5836.8,5872.4,1842925400,5872.4,5888,5856.9,NA,-15.5
"1553","23/02/2006",5872.4,5878.8,5829.4,5836,2099116600,5836,5877.6,5836.8,-41.6000000000004,0.800000000000182
"1554","24/02/2006",5836,5864,5836,5860.5,2014904800,5860.5,5878.8,5829.4,NA,NA
"1555","27/02/2006",5860.5,5893.3,5860.5,5875.9,2036067200,5875.9,5864,5836,11.8999999999996,NA
"1556","28/02/2006",5875.9,5877.4,5788.7,5791.5,2134114600,5791.5,5893.3,5860.5,NA,69
"1557","01/03/2006",5791.5,5844.1,5783.9,5844.1,1990319400,5844.1,5877.4,5788.7,NA,-50
"1558","02/03/2006",5844.1,5880,5803.7,5833,1917206200,5833,5844.1,5783.9,-11.1000000000004,NA
"1559","03/03/2006",5833,5864,5803.8,5858.7,2066401600,5858.7,5880,5803.7,NA,NA
"1560","06/03/2006",5858.7,5924.5,5858.7,5897.8,2147444000,5897.8,5864,5803.8,33.8000000000002,NA
"1561","07/03/2006",5897.8,5897.8,5830.7,5857.4,1935777600,5857.4,5924.5,5858.7,NA,1.30000000000018
"1562","08/03/2006",5857.4,5857.6,5790.9,5812.9,1915545600,5812.9,5897.8,5830.7,NA,17.8000000000002
"1563","09/03/2006",5812.9,5857.1,5812.9,5855.9,1640072800,5855.9,5857.6,5790.9,NA,NA
"1564","10/03/2006",5855.9,5909.1,5838.2,5907.9,1720750200,5907.9,5857.1,5812.9,50.7999999999993,NA
"1565","13/03/2006",5907.9,5959.9,5907.9,5952.8,2085598400,5952.8,5909.1,5838.2,43.6999999999998,NA
"1566","14/03/2006",5952.8,5978.6,5940.7,5950.6,1998671200,5950.6,5959.9,5907.9,-9.29999999999927,NA
"1567","15/03/2006",5950.6,5980.5,5950.6,5965.1,1859456400,5965.1,5978.6,5940.7,-13.5,NA
"1568","16/03/2006",5965.1,5995.2,5951,5993.2,2146858200,5993.2,5980.5,5950.6,12.6999999999998,NA
"1569","17/03/2006",5993.2,6044,5992.8,5999.4,2147369000,5999.4,5995.2,5951,4.19999999999982,NA
"1570","20/03/2006",5999.4,6039.1,5986.9,5991.7,1881072000,5991.7,6044,5992.8,NA,1.10000000000036
"1571","21/03/2006",5991.7,5992.9,5956.7,5991.3,1771106200,5991.3,6039.1,5986.9,NA,-4.40000000000055
"1572","22/03/2006",5991.3,6012.6,5957.8,6007.5,2144835400,6007.5,5992.9,5956.7,14.6000000000004,NA
"1573","23/03/2006",6007.5,6029.4,5974.8,5990.1,2137408800,5990.1,6012.6,5957.8,-22.5,NA
"1574","24/03/2006",5990.1,6037.9,5990.1,6036.3,2097466800,6036.3,6029.4,5974.8,6.90000000000055,NA
"1575","27/03/2006",6036.3,6047,5971.4,5972.2,1526643600,5972.2,6037.9,5990.1,-50,17.9000000000005
"1576","28/03/2006",5972.2,6004.3,5929.7,5935.7,2137043000,5935.7,6047,5971.4,NA,35.6999999999998
"1577","29/03/2006",5935.7,5979.7,5927.2,5959.2,1742429400,5959.2,6004.3,5929.7,NA,-29.5
"1578","30/03/2006",5959.2,6036,5959.2,6015.2,1496758000,6015.2,5979.7,5927.2,35.5,NA
"1579","31/03/2006",6015.2,6019.2,5961.4,5964.6,1650124600,5964.6,6036,5959.2,NA,NA
"1580","03/04/2006",5964.6,6033.5,5964.6,6024.3,1488772200,6024.3,6019.2,5961.4,5.10000000000036,NA
"1581","04/04/2006",6024.3,6024.3,5984.3,6004.7,1622348200,6004.7,6033.5,5964.6,NA,NA
"1582","05/04/2006",6004.7,6047.5,5983.5,6044.1,2111723800,6044.1,6024.3,5984.3,19.8000000000002,-50
"1583","06/04/2006",6044.1,6073.3,6037.6,6045.7,1830574800,6045.7,6047.5,5983.5,-1.80000000000018,NA
"1584","07/04/2006",6045.7,6074.2,6020.6,6026.1,1984025400,6026.1,6073.3,6037.6,-47.1999999999998,11.5
"1585","10/04/2006",6026.1,6067,6024.3,6067,1716789400,6067,6074.2,6020.6,NA,NA
"1586","11/04/2006",6067,6092.5,6012.9,6016.5,2013240400,6016.5,6067,6024.3,-50,7.80000000000018
"1587","12/04/2006",6016.5,6020,5974.5,6000.8,1851945400,6000.8,6092.5,6012.9,NA,12.0999999999995
"1588","13/04/2006",6000.8,6033.7,5987.2,6029.4,1300431400,6029.4,6020,5974.5,9.39999999999964,NA
"1589","18/04/2006",6029.4,6056.1,6026.1,6044.1,1389246800,6044.1,6033.7,5987.2,10.4000000000005,NA
"1590","19/04/2006",6044.1,6100.6,6044.1,6089.8,1703340600,6089.8,6056.1,6026.1,33.6999999999998,NA
"1591","20/04/2006",6089.8,6113.4,6074.2,6081.4,2029861600,6081.4,6100.6,6044.1,-19.2000000000007,NA
"1592","21/04/2006",6081.4,6137.1,6077.9,6132.7,1553597400,6132.7,6113.4,6074.2,19.3000000000002,NA
"1593","24/04/2006",6132.7,6136.5,6098.7,6098.7,1338013400,6098.7,6137.1,6077.9,NA,NA
"1594","25/04/2006",6098.7,6128.8,6084.6,6086.6,1581336400,6086.6,6136.5,6098.7,NA,12.0999999999995
"1595","26/04/2006",6086.6,6126.5,6086.6,6104.3,1650185400,6104.3,6128.8,6084.6,NA,NA
"1596","27/04/2006",6104.3,6104.6,6026.2,6060,1966010000,6060,6126.5,6086.6,NA,26.6000000000004
"1597","28/04/2006",6060,6060,6023.1,6023.1,1644294800,6023.1,6104.6,6026.2,NA,3.09999999999945
"1598","02/05/2006",6023.1,6090.7,6022.3,6082.1,1657637600,6082.1,6060,6023.1,22.1000000000004,-50
"1599","03/05/2006",6082.1,6100,6008.7,6010,1886399400,6010,6090.7,6022.3,-50,12.3000000000002
"1600","04/05/2006",6010,6045.8,6001.1,6036.9,1687069400,6036.9,6100,6008.7,NA,-28.1999999999998
"1601","05/05/2006",6036.9,6093.1,6033.9,6091.7,1852648000,6091.7,6045.8,6001.1,45.8999999999996,NA
"1602","08/05/2006",6091.7,6133.5,6058.8,6067.1,1607859400,6067.1,6093.1,6033.9,-26,NA
"1603","09/05/2006",6067.1,6109.7,6054.6,6105.6,2064291600,6105.6,6133.5,6058.8,NA,-46.8000000000002
"1604","10/05/2006",6105.6,6110,6079.6,6083.4,1940756400,6083.4,6109.7,6054.6,-26.3000000000002,NA
"1605","11/05/2006",6083.4,6114.5,6039.9,6042,1600703400,6042,6110,6079.6,-50,37.6000000000004
"1606","12/05/2006",6042,6042,5912.1,5912.1,1697671200,5912.1,6114.5,6039.9,NA,127.799999999999
"1607","15/05/2006",5912.1,5912.1,5755.4,5841.3,1991604000,5841.3,6042,5912.1,NA,70.8000000000002
"1608","16/05/2006",5841.3,5883.2,5807.1,5846.2,2138429000,5846.2,5912.1,5755.4,NA,NA
"1609","17/05/2006",5846.2,5871.6,5675.5,5675.5,2145492400,5675.5,5883.2,5807.1,NA,131.6
"1610","18/05/2006",5675.5,5719.7,5618.7,5671.6,2143472600,5671.6,5871.6,5675.5,NA,3.89999999999964
"1611","19/05/2006",5671.6,5715,5645.4,5657.4,1777461200,5657.4,5719.7,5618.7,NA,NA
"1612","22/05/2006",5657.4,5657.4,5510.5,5532.7,2031642400,5532.7,5715,5645.4,NA,112.7
"1613","23/05/2006",5532.7,5705.9,5532.7,5678.7,2147208600,5678.7,5657.4,5510.5,21.3000000000002,NA
"1614","24/05/2006",5678.7,5678.7,5563.5,5587.1,2146770400,5587.1,5705.9,5532.7,NA,NA
"1615","25/05/2006",5587.1,5677.7,5562,5677.7,1760626600,5677.7,5678.7,5563.5,NA,-50
"1616","26/05/2006",5677.7,5791,5677.7,5791,1627197000,5791,5677.7,5562,113.3,NA
"1617","30/05/2006",5791,5793.6,5643.3,5652,2026626200,5652,5791,5677.7,-50,25.6999999999998
"1618","31/05/2006",5652,5743.8,5591.5,5723.8,2119922000,5723.8,5793.6,5643.3,NA,-50
"1619","01/06/2006",5723.8,5754.8,5680.6,5749.7,1833351200,5749.7,5743.8,5591.5,5.89999999999964,NA
"1620","02/06/2006",5749.7,5802.9,5745.7,5764.6,1669869800,5764.6,5754.8,5680.6,9.80000000000018,NA
"1621","05/06/2006",5764.6,5789.8,5738.9,5762.1,1072108200,5762.1,5802.9,5745.7,NA,-16.4000000000005
"1622","06/06/2006",5762.1,5762.1,5656.6,5669.8,1883561800,5669.8,5789.8,5738.9,NA,69.0999999999995
"1623","07/06/2006",5669.8,5720.6,5638.5,5706.3,1885561000,5706.3,5762.1,5656.6,NA,-49.6999999999998
"1624","08/06/2006",5706.3,5706.3,5562.9,5562.9,2135136200,5562.9,5720.6,5638.5,NA,75.6000000000004
"1625","09/06/2006",5562.9,5673.6,5562.9,5655.2,1801661400,5655.2,5706.3,5562.9,NA,NA
"1626","12/06/2006",5655.2,5666.3,5612.3,5620.9,1463611000,5620.9,5673.6,5562.9,NA,NA
"1627","13/06/2006",5620.9,5620.9,5467.4,5519.6,2146786800,5519.6,5666.3,5612.3,NA,92.6999999999998
"1628","14/06/2006",5519.6,5544.4,5475.6,5506.8,1860632800,5506.8,5620.9,5467.4,NA,NA
"1629","15/06/2006",5506.8,5636.8,5506.8,5619.3,1917016000,5619.3,5544.4,5475.6,74.9000000000005,NA
"1630","16/06/2006",5619.3,5701.5,5594.3,5597.4,2134808800,5597.4,5636.8,5506.8,-39.4000000000005,NA
"1631","19/06/2006",5597.4,5665.7,5597.4,5626.1,1153580400,5626.1,5701.5,5594.3,NA,NA
"1632","20/06/2006",5626.1,5658.2,5585,5658.2,1352420400,5658.2,5665.7,5597.4,NA,-50
"1633","21/06/2006",5658.2,5673.5,5610.8,5665,1642751600,5665,5658.2,5585,6.80000000000018,NA
"1634","22/06/2006",5665,5736.8,5657.2,5684.1,1611284600,5684.1,5673.5,5610.8,10.6000000000004,NA
"1635","23/06/2006",5684.1,5716.7,5667.8,5692.1,1145495200,5692.1,5736.8,5657.2,NA,NA
"1636","26/06/2006",5692.1,5716.5,5677.5,5681.2,1614543500,5681.2,5716.7,5667.8,NA,NA
"1637","27/06/2006",5681.2,5729.8,5650,5652.3,1337754500,5652.3,5716.5,5677.5,-50,25.1999999999998
"1638","28/06/2006",5652.3,5702.9,5633.8,5678.6,1267809100,5678.6,5729.8,5650,NA,-28.6000000000004
"1639","29/06/2006",5678.6,5791.7,5678.6,5791.5,1502990700,5791.5,5702.9,5633.8,88.6000000000004,NA
"1640","30/06/2006",5791.5,5865.7,5791.5,5833.4,1583755600,5833.4,5791.7,5678.6,41.6999999999998,NA
"1641","03/07/2006",5833.4,5884.4,5833.4,5884.4,1194578500,5884.4,5865.7,5791.5,18.6999999999998,NA
"1642","04/07/2006",5884.4,5884.5,5848.3,5883.5,863784700,5883.5,5884.4,5833.4,-0.899999999999636,NA
"1643","05/07/2006",5883.5,5883.5,5815.7,5826.7,1138260600,5826.7,5884.5,5848.3,NA,21.6000000000004
"1644","06/07/2006",5826.7,5897.1,5826.7,5890,1312357600,5890,5883.5,5815.7,6.5,NA
"1645","07/07/2006",5890,5908.5,5858.4,5888.9,1424761200,5888.9,5897.1,5826.7,-8.20000000000073,NA
"1646","10/07/2006",5888.9,5901,5856.5,5896.9,880029600,5896.9,5908.5,5858.4,NA,-38.5
"1647","11/07/2006",5896.9,5896.9,5844,5857.3,1162635500,5857.3,5901,5856.5,NA,-0.800000000000182
"1648","12/07/2006",5857.3,5899.3,5842.7,5860.6,1212975900,5860.6,5896.9,5844,-36.2999999999993,-16.6000000000004
"1649","13/07/2006",5860.6,5860.6,5751.9,5765,1515312700,5765,5899.3,5842.7,NA,77.6999999999998
"1650","14/07/2006",5765,5765,5707.6,5707.6,1305351900,5707.6,5860.6,5751.9,NA,44.2999999999993
"1651","17/07/2006",5707.6,5721.1,5654.6,5701,1366791200,5701,5765,5707.6,NA,6.60000000000036
"1652","18/07/2006",5701,5712.6,5658.3,5681.7,1439566900,5681.7,5721.1,5654.6,NA,NA
"1653","19/07/2006",5681.7,5785.3,5680.8,5778,1665784200,5778,5712.6,5658.3,65.3999999999996,NA
"1654","20/07/2006",5778,5819.7,5756.4,5770.9,1308633700,5770.9,5785.3,5680.8,-14.4000000000005,NA
"1655","21/07/2006",5770.9,5770.9,5700.7,5719.7,1594082100,5719.7,5819.7,5756.4,NA,36.6999999999998
"1656","24/07/2006",5719.7,5835.2,5719.7,5833.9,1298199400,5833.9,5770.9,5700.7,63,NA
"1657","25/07/2006",5833.9,5872.8,5825.8,5851.2,1547468200,5851.2,5835.2,5719.7,16,NA
"1658","26/07/2006",5851.2,5878.7,5851.2,5877.1,1720193600,5877.1,5872.8,5825.8,4.30000000000018,NA
"1659","27/07/2006",5877.1,5936.8,5877.1,5929.5,1583646400,5929.5,5878.7,5851.2,50.8000000000002,NA
"1660","28/07/2006",5929.5,5982.5,5904.7,5974.9,1401927000,5974.9,5936.8,5877.1,38.0999999999995,NA
"1661","31/07/2006",5974.9,5977.2,5928.3,5928.3,1272181800,5928.3,5982.5,5904.7,NA,NA
"1662","01/08/2006",5928.3,5949.8,5867.4,5880.8,1278757400,5880.8,5977.2,5928.3,NA,47.5
"1663","02/08/2006",5880.8,5932.1,5880.8,5932.1,1329175500,5932.1,5949.8,5867.4,NA,NA
"1664","03/08/2006",5932.1,5940.7,5827.1,5838.4,1803150600,5838.4,5932.1,5880.8,-50,42.4000000000005
"1665","04/08/2006",5838.4,5893.3,5836.5,5889.4,1497892000,5889.4,5940.7,5827.1,NA,NA
"1666","07/08/2006",5889.4,5889.4,5820.9,5828.8,945153000,5828.8,5893.3,5836.5,NA,7.69999999999982
"1667","08/08/2006",5828.8,5866.6,5818.1,5818.1,1551879200,5818.1,5889.4,5820.9,NA,2.79999999999927
"1668","09/08/2006",5818.1,5865.9,5778.2,5860.5,1440463400,5860.5,5866.6,5818.1,NA,-42.3999999999996
"1669","10/08/2006",5860.5,5860.5,5752.6,5823.4,1763427200,5823.4,5865.9,5778.2,NA,-45.1999999999998
"1670","11/08/2006",5823.4,5848.2,5797,5820.1,1397317100,5820.1,5860.5,5752.6,NA,NA
"1671","14/08/2006",5820.1,5870.9,5820.1,5870.9,1029687300,5870.9,5848.2,5797,22.6999999999998,NA
"1672","15/08/2006",5870.9,5903.2,5845,5897.9,1340987000,5897.9,5870.9,5820.1,27,NA
"1673","16/08/2006",5897.9,5902.8,5848.7,5896.6,1734086800,5896.6,5903.2,5845,NA,NA
"1674","17/08/2006",5896.6,5915,5888.8,5900.4,1391457600,5900.4,5902.8,5848.7,-2.40000000000055,NA
"1675","18/08/2006",5900.4,5932.5,5900.2,5903.4,1492403600,5903.4,5915,5888.8,-11.6000000000004,NA
"1676","21/08/2006",5903.4,5936.6,5883.8,5915.2,978829900,5915.2,5932.5,5900.2,-17.3000000000002,-15
"1677","22/08/2006",5915.2,5939.2,5878.4,5902.6,1154758300,5902.6,5936.6,5883.8,-34,-18.8000000000002
"1678","23/08/2006",5902.6,5906.3,5853.8,5860,1165203200,5860,5939.2,5878.4,NA,18.3999999999996
"1679","24/08/2006",5860,5892.3,5832.5,5869.1,1211904400,5869.1,5906.3,5853.8,NA,-15.3000000000002
"1680","25/08/2006",5869.1,5893.6,5858.6,5878.6,1044447600,5878.6,5892.3,5832.5,-13.6999999999998,NA
"1681","29/08/2006",5878.6,5921.3,5878.6,5888.3,1366248500,5888.3,5893.6,5858.6,-5.30000000000018,NA
"1682","30/08/2006",5888.3,5945.3,5888.2,5929.3,1477304500,5929.3,5921.3,5878.6,8,NA
"1683","31/08/2006",5929.3,5937,5895,5906.1,1386764500,5906.1,5945.3,5888.2,NA,NA
"1684","01/09/2006",5906.1,5967.7,5906.1,5949.1,1146154500,5949.1,5937,5895,12.1000000000004,NA
"1685","04/09/2006",5949.1,5986.6,5947.7,5986.6,992682800,5986.6,5967.7,5906.1,18.9000000000005,NA
"1686","05/09/2006",5986.6,5991.2,5956.3,5981.7,1190045900,5981.7,5986.6,5947.7,-4.90000000000055,NA
"1687","06/09/2006",5981.7,5981.7,5926.2,5929.3,1270011200,5929.3,5991.2,5956.3,NA,27
"1688","07/09/2006",5929.3,5929.3,5853.3,5858.1,1574375200,5858.1,5981.7,5926.2,NA,68.0999999999995
"1689","08/09/2006",5858.1,5899,5858.1,5879.3,1015429900,5879.3,5929.3,5853.3,NA,NA
"1690","11/09/2006",5879.3,5879.3,5820,5850.8,1089823200,5850.8,5899,5858.1,NA,7.30000000000018
"1691","12/09/2006",5850.8,5896.9,5824.2,5895.5,1864798600,5895.5,5879.3,5820,16.1999999999998,NA
"1692","13/09/2006",5895.5,5913.4,5874.5,5892.2,1867392000,5892.2,5896.9,5824.2,-4.69999999999982,NA
"1693","14/09/2006",5892.2,5943.7,5869,5877.2,1798578000,5877.2,5913.4,5874.5,-36.1999999999998,-2.69999999999982
"1694","15/09/2006",5877.2,5899.2,5864.8,5877,2071064200,5877,5943.7,5869,NA,-8
"1695","18/09/2006",5877,5911.9,5870.4,5890.2,1211359000,5890.2,5899.2,5864.8,-9,NA
"1696","19/09/2006",5890.2,5897.4,5831.8,5831.8,1436161600,5831.8,5911.9,5870.4,NA,38.5999999999995
"1697","20/09/2006",5831.8,5880.8,5820.9,5866.2,1828956400,5866.2,5897.4,5831.8,NA,-34.3999999999996
"1698","21/09/2006",5866.2,5898.1,5848.5,5896.7,1846888400,5896.7,5880.8,5820.9,15.8999999999996,NA
"1699","22/09/2006",5896.7,5896.7,5820.4,5822.3,1246627000,5822.3,5898.1,5848.5,NA,26.1999999999998
"1700","25/09/2006",5822.3,5847,5774.5,5798.3,1770395600,5798.3,5896.7,5820.4,NA,22.0999999999995
"1701","26/09/2006",5798.3,5879.2,5798.3,5873.6,1651896700,5873.6,5847,5774.5,26.6000000000004,NA
"1702","27/09/2006",5873.6,5942.2,5872.8,5930.1,1883803000,5930.1,5879.2,5798.3,50.9000000000005,NA
"1703","28/09/2006",5930.1,5978.8,5930.1,5971.3,1469060100,5971.3,5942.2,5872.8,29.1000000000004,NA
"1704","29/09/2006",5971.3,6002.9,5950.1,5960.8,1618783100,5960.8,5978.8,5930.1,-18,NA
"1705","02/10/2006",5960.8,5985.5,5950.9,5957.8,1628546500,5957.8,6002.9,5950.1,NA,NA
"1706","03/10/2006",5957.8,5957.8,5897.3,5937.1,1939007400,5937.1,5985.5,5950.9,NA,13.7999999999993
"1707","04/10/2006",5937.1,5969.1,5921.5,5966.5,2142754800,5966.5,5957.8,5897.3,8.69999999999982,NA
"1708","05/10/2006",5966.5,6016.7,5966.5,6004.5,2145351000,6004.5,5969.1,5921.5,35.3999999999996,NA
"1709","06/10/2006",6004.5,6014.3,5978.1,6001.2,1628449100,6001.2,6016.7,5966.5,NA,NA
"1710","09/10/2006",6001.2,6044.5,5994.8,6030.9,1338778100,6030.9,6014.3,5978.1,16.5999999999995,NA
"1711","10/10/2006",6030.9,6076.3,6030.2,6072.7,2058971800,6072.7,6044.5,5994.8,28.1999999999998,NA
"1712","11/10/2006",6072.7,6081.9,6044.7,6073.5,1672596700,6073.5,6076.3,6030.2,-2.80000000000018,NA
"1713","12/10/2006",6073.5,6121.7,6069,6121.3,1338882600,6121.3,6081.9,6044.7,39.4000000000005,NA
"1714","13/10/2006",6121.3,6170.5,6105.3,6157.3,1451175800,6157.3,6121.7,6069,35.6000000000004,NA
"1715","16/10/2006",6157.3,6184.3,6149.3,6172.4,1285792400,6172.4,6170.5,6105.3,1.89999999999964,NA
"1716","17/10/2006",6172.4,6174.7,6105.8,6108.6,1485665600,6108.6,6184.3,6149.3,NA,40.6999999999998
"1717","18/10/2006",6108.6,6166.8,6108.6,6150.4,1750405800,6150.4,6174.7,6105.8,NA,NA
"1718","19/10/2006",6150.4,6183.5,6113.1,6156,1303207100,6156,6166.8,6108.6,-10.8000000000002,NA
"1719","20/10/2006",6156,6199.8,6134.3,6155.2,1450615500,6155.2,6183.5,6113.1,-28.3000000000002,NA
"1720","23/10/2006",6155.2,6181.1,6129.1,6166.1,1061220800,6166.1,6199.8,6134.3,NA,-31.8000000000002
"1721","24/10/2006",6166.1,6186.9,6161.3,6182.5,1238923200,6182.5,6181.1,6129.1,1.39999999999964,NA
"1722","25/10/2006",6182.5,6216.1,6178.8,6214.6,1354486800,6214.6,6186.9,6161.3,27.7000000000007,NA
"1723","26/10/2006",6214.6,6244.6,6179.7,6184.8,1738351600,6184.8,6216.1,6178.8,-31.3000000000002,NA
"1724","27/10/2006",6184.8,6206,6132.7,6160.9,1589175500,6160.9,6244.6,6179.7,NA,18.8000000000002
"1725","30/10/2006",6160.9,6160.9,6112.9,6126.8,1366361000,6126.8,6206,6132.7,NA,5.89999999999964
"1726","31/10/2006",6126.8,6149.9,6110.9,6129.2,1788183600,6129.2,6160.9,6112.9,NA,-16.3000000000002
"1727","01/11/2006",6129.2,6180.7,6129.2,6149.6,1631932500,6149.6,6149.9,6110.9,-0.299999999999272,NA
"1728","02/11/2006",6149.6,6172,6112.9,6149.3,1818387200,6149.3,6180.7,6129.2,NA,-20.1000000000004
"1729","03/11/2006",6149.3,6177.3,6134,6148.1,1377065100,6148.1,6172,6112.9,-23.8999999999996,NA
"1730","06/11/2006",6148.1,6224.5,6146.5,6224.5,1139977800,6224.5,6177.3,6134,47.1999999999998,NA
"1731","07/11/2006",6224.5,6244.5,6219.7,6244,1341969400,6244,6224.5,6146.5,19.5,NA
"1732","08/11/2006",6244,6244,6205.7,6239,1555121200,6239,6244.5,6219.7,NA,-19.3000000000002
"1733","09/11/2006",6239,6250.4,6205.1,6231.5,1941091600,6231.5,6244,6205.7,-12.5,-25.8000000000002
"1734","10/11/2006",6231.5,6233.1,6198.6,6208.4,1540927000,6208.4,6250.4,6205.1,NA,-3.29999999999927
"1735","13/11/2006",6208.4,6239.8,6171.9,6194.2,1466749800,6194.2,6233.1,6198.6,-38.9000000000005,4.40000000000055
"1736","14/11/2006",6194.2,6223.9,6167.3,6186.6,1724141400,6186.6,6239.8,6171.9,NA,-14.7000000000007
"1737","15/11/2006",6186.6,6229.8,6186.6,6229.8,1709608400,6229.8,6223.9,6167.3,5.90000000000055,NA
"1738","16/11/2006",6229.8,6256.8,6212.1,6254.9,1756639200,6254.9,6229.8,6186.6,25.0999999999995,NA
"1739","17/11/2006",6254.9,6254.9,6178.9,6192,1553257900,6192,6256.8,6212.1,NA,20.1000000000004
"1740","20/11/2006",6192,6218.9,6148.3,6204.5,1583123200,6204.5,6254.9,6178.9,NA,-25.6000000000004
"1741","21/11/2006",6204.5,6228.4,6199.7,6202.6,1665305900,6202.6,6218.9,6148.3,-16.2999999999993,NA
"1742","22/11/2006",6202.6,6233.1,6146.3,6160.3,1928778000,6160.3,6228.4,6199.7,-50,39.3999999999996
"1743","23/11/2006",6160.3,6181.7,6115.1,6140,1257256000,6140,6233.1,6146.3,NA,6.30000000000018
"1744","24/11/2006",6140,6140,6068.1,6122.1,1335559800,6122.1,6181.7,6115.1,NA,-7
"1745","27/11/2006",6122.1,6129.5,6050.1,6050.1,1663486800,6050.1,6140,6068.1,NA,18
"1746","28/11/2006",6050.1,6062.8,6011.8,6025.9,1907684800,6025.9,6129.5,6050.1,NA,24.2000000000007
"1747","29/11/2006",6025.9,6098.6,6025.9,6084.4,1725779400,6084.4,6062.8,6011.8,21.5999999999995,NA
"1748","30/11/2006",6084.4,6108.9,6043.9,6048.8,1785469200,6048.8,6098.6,6025.9,-49.8000000000002,NA
"1749","01/12/2006",6048.8,6087.4,5985.2,6021.5,1805651200,6021.5,6108.9,6043.9,NA,22.3999999999996
"1750","04/12/2006",6021.5,6058.1,6019.4,6050.4,1286179500,6050.4,6087.4,5985.2,NA,NA
"1751","05/12/2006",6050.4,6097.4,6047.1,6086.4,1747636800,6086.4,6058.1,6019.4,28.2999999999993,NA
"1752","06/12/2006",6086.4,6105.7,6068.1,6090.3,1657440700,6090.3,6097.4,6047.1,-7.09999999999945,NA
"1753","07/12/2006",6090.3,6145.3,6082.8,6131.5,1715884800,6131.5,6105.7,6068.1,25.8000000000002,NA
"1754","08/12/2006",6131.5,6157.1,6106.6,6152.4,1632000300,6152.4,6145.3,6082.8,7.09999999999945,NA
"1755","11/12/2006",6152.4,6187,6147.1,6159.8,1405243100,6159.8,6157.1,6106.6,2.69999999999982,NA
"1756","12/12/2006",6159.8,6164.8,6137.8,6156.4,1653482400,6156.4,6187,6147.1,NA,-9.29999999999927
"1757","13/12/2006",6156.4,6196.6,6149.4,6192.5,1783762800,6192.5,6164.8,6137.8,27.6999999999998,NA
"1758","14/12/2006",6192.5,6230.6,6192.5,6228,1484146900,6228,6196.6,6149.4,31.3999999999996,NA
"1759","15/12/2006",6228,6271.4,6228,6260,2140440800,6260,6230.6,6192.5,29.3999999999996,NA
"1760","18/12/2006",6260,6269.1,6240.1,6247.4,1254247300,6247.4,6271.4,6228,NA,NA
"1761","19/12/2006",6247.4,6247.4,6192,6203.9,1408300700,6203.9,6269.1,6240.1,NA,36.2000000000007
"1762","20/12/2006",6203.9,6240.1,6197.9,6198.6,1203981000,6198.6,6247.4,6192,NA,NA
"1763","21/12/2006",6198.6,6203.5,6171.2,6183.7,1068612100,6183.7,6240.1,6197.9,NA,14.1999999999998
"1764","22/12/2006",6183.7,6191.1,6175.5,6190,475781100,6190,6203.5,6171.2,NA,NA
"1765","27/12/2006",6190,6248.1,6190,6245.2,606891400,6245.2,6191.1,6175.5,54.0999999999995,NA
"1766","28/12/2006",6245.2,6258.7,6232.3,6240.9,512698400,6240.9,6248.1,6190,-7.20000000000073,NA
"1767","29/12/2006",6240.9,6245.2,6207.6,6220.8,561961300,6220.8,6258.7,6232.3,NA,11.5
"1768","02/01/2007",6220.8,6312.5,6220.8,6310.9,1074946400,6310.9,6245.2,6207.6,65.6999999999998,NA
"1769","03/01/2007",6310.9,6322,6296,6319,1606892600,6319,6312.5,6220.8,6.5,NA
"1770","04/01/2007",6319,6319,6261,6287,1902875400,6287,6322,6296,NA,9
"1771","05/01/2007",6287,6287,6220.1,6220.1,1622439200,6220.1,6319,6261,NA,40.8999999999996
"1772","08/01/2007",6220.1,6246,6187,6194.2,1326700800,6194.2,6287,6220.1,NA,25.9000000000005
"1773","09/01/2007",6194.2,6218.5,6190.4,6196.1,2143699600,6196.1,6246,6187,NA,NA
"1774","10/01/2007",6196.1,6196.1,6142,6160.7,1881991000,6160.7,6218.5,6190.4,NA,29.6999999999998
"1775","11/01/2007",6160.7,6233.1,6130.2,6230.1,2147062400,6230.1,6196.1,6142,34,-50
"1776","12/01/2007",6230.1,6247.6,6204.3,6239,1899868000,6239,6233.1,6130.2,5.89999999999964,NA
"1777","15/01/2007",6239,6279.7,6239,6263.5,1143652900,6263.5,6247.6,6204.3,15.8999999999996,NA
"1778","16/01/2007",6263.5,6266.4,6206.4,6215.7,1613624200,6215.7,6279.7,6239,NA,23.3000000000002
"1779","17/01/2007",6215.7,6227,6163.5,6204.5,1854154400,6204.5,6266.4,6206.4,NA,1.89999999999964
"1780","18/01/2007",6204.5,6257.2,6204.5,6210.3,1867057600,6210.3,6227,6163.5,-16.6999999999998,NA
"1781","19/01/2007",6210.3,6243.3,6178,6237.2,1463593700,6237.2,6257.2,6204.5,NA,-32.6999999999998
"1782","22/01/2007",6237.2,6270.9,6215.8,6218.4,1491780800,6218.4,6243.3,6178,-24.9000000000005,NA
"1783","23/01/2007",6218.4,6240.7,6189.2,6227.6,1502967400,6227.6,6270.9,6215.8,NA,-11.8000000000002
